Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Belarus,BLR,Compensation of employees (% of expense),GC.XPN.COMP.ZS,13.1994753063365
Belarus,BLR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.40607214
Belarus,BLR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Belarus,BLR,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,5.37583352257478
Belarus,BLR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.6515731688089
Belarus,BLR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.539009988307953
Belarus,BLR,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,41.8532932768902
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Belgium,BEL,Compensation of employees (% of expense),GC.XPN.COMP.ZS,5.76215957743111
Belgium,BEL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,11.06453228
Belgium,BEL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Belgium,BEL,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,7.46112735365689
Belgium,BEL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.9999962634716
Belgium,BEL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,3.39697003364563
Belgium,BEL,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,19.4936640994848
Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.8076248168945
Belize,BLZ,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Belize,BLZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.92425728
Belize,BLZ,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,43.2856292724609
Belize,BLZ,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,16.537099306374
Belize,BLZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.4019559329424
Belize,BLZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Belize,BLZ,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,6.68307441903968
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.9859313964844
Benin,BEN,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Benin,BEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.5893681
Benin,BEN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Benin,BEN,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,1.50944542192794
Benin,BEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,66.8873289474628
Benin,BEN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Benin,BEN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,33.3670255997311
Bermuda,BMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Bermuda,BMU,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Bermuda,BMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Bermuda,BMU,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Bermuda,BMU,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,19.4174810938733
Bermuda,BMU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.9031400170636
Bermuda,BMU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.22545999288559
Bermuda,BMU,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,3.89545731288995
Bhutan,BTN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Bhutan,BTN,Compensation of employees (% of expense),GC.XPN.COMP.ZS,40.3840615983684
Bhutan,BTN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.37174511
Bhutan,BTN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Bhutan,BTN,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,5.80729123553402
Bhutan,BTN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.9817176346163
Bhutan,BTN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Bhutan,BTN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,28.3531583650285
Bolivia,BOL,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.2218170166016
Bolivia,BOL,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Bolivia,BOL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.857059
Bolivia,BOL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,50.4799995422363
Bolivia,BOL,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,10.475082664606
Bolivia,BOL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,93.0874216875902
Bolivia,BOL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Bolivia,BOL,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,32.8710784154228
Bosnia and Herzegovina,BIH,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Bosnia and Herzegovina,BIH,Compensation of employees (% of expense),GC.XPN.COMP.ZS,25.8393049946368
Bosnia and Herzegovina,BIH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.8411274
Bosnia and Herzegovina,BIH,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,69.086181640625
Bosnia and Herzegovina,BIH,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,11.2418185199604
Bosnia and Herzegovina,BIH,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,96.1138971196897
Bosnia and Herzegovina,BIH,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.203250005841255
Bosnia and Herzegovina,BIH,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,24.7501363210196
Botswana,BWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.8291244506836
Botswana,BWA,Compensation of employees (% of expense),GC.XPN.COMP.ZS,49.4568930799771
Botswana,BWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.18664551
Botswana,BWA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Botswana,BWA,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,4.39746829938917
Botswana,BWA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,92.3385777393314
Botswana,BWA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Botswana,BWA,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,15.7159534621198
British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
British Virgin Islands,VGB,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
British Virgin Islands,VGB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
British Virgin Islands,VGB,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
British Virgin Islands,VGB,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,..
British Virgin Islands,VGB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.8643835616439
British Virgin Islands,VGB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
British Virgin Islands,VGB,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,..
Brunei Darussalam,BRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Brunei Darussalam,BRN,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Brunei Darussalam,BRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.39377809
Brunei Darussalam,BRN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Brunei Darussalam,BRN,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,1.29625107274733
Brunei Darussalam,BRN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.9000472814433
Brunei Darussalam,BRN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Brunei Darussalam,BRN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,41.3324395272912
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7
Bulgaria,BGR,Compensation of employees (% of expense),GC.XPN.COMP.ZS,19.1545569048237
Bulgaria,BGR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.52063847
Bulgaria,BGR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,77.7781982421875
Bulgaria,BGR,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,12.3714209773994
Bulgaria,BGR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.1167359557668
Bulgaria,BGR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.849240005016327
Bulgaria,BGR,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,20.3112750391689
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.4672794342041
Burkina Faso,BFA,Compensation of employees (% of expense),GC.XPN.COMP.ZS,50.842975352268
Burkina Faso,BFA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.71932602
Burkina Faso,BFA,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Burkina Faso,BFA,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,19.6991270651623
Burkina Faso,BFA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,48.5409861511794
Burkina Faso,BFA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.248239994049072
Burkina Faso,BFA,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,15.4511757844392
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,9.1
Burundi,BDI,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Burundi,BDI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.50141716
Burundi,BDI,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Burundi,BDI,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,..
Burundi,BDI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,62.2071212739845
Burundi,BDI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Burundi,BDI,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,..
Cabo Verde,CPV,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.746955871582
Cabo Verde,CPV,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.01976061
Cabo Verde,CPV,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Cabo Verde,CPV,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,5.2368944012989
Cabo Verde,CPV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,89.1775739362889
Cabo Verde,CPV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Cabo Verde,CPV,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,20.7589717137209
Cambodia,KHM,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.4
Cambodia,KHM,Compensation of employees (% of expense),GC.XPN.COMP.ZS,45.3297813670647
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.50527
Cambodia,KHM,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Cambodia,KHM,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,8.85723877252026
Cambodia,KHM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,76.2531074222297
Cambodia,KHM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Cambodia,KHM,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,15.9391407015437
Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.3118743896484
Cameroon,CMR,Compensation of employees (% of expense),GC.XPN.COMP.ZS,37.1678236743041
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.76582599
Cameroon,CMR,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Cameroon,CMR,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,7.33915858265415
Cameroon,CMR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,68.4506973221862
Cameroon,CMR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Cameroon,CMR,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,34.6177445537807
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Canada,CAN,Compensation of employees (% of expense),GC.XPN.COMP.ZS,7.08328801756518
Canada,CAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.93967533
Canada,CAN,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Canada,CAN,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,14.3672535732662
Canada,CAN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.221809586814
Canada,CAN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.89484000205994
Canada,CAN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,10.3734792995161
Cayman Islands,CYM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Cayman Islands,CYM,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Cayman Islands,CYM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Cayman Islands,CYM,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Cayman Islands,CYM,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,38.8635740384916
Cayman Islands,CYM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,95.5733128834356
Cayman Islands,CYM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Cayman Islands,CYM,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,1.68402218435895
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.4057130813599
Central African Republic,CAF,Compensation of employees (% of expense),GC.XPN.COMP.ZS,38.6803700321848
Central African Republic,CAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.40206814
Central African Republic,CAF,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Central African Republic,CAF,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,..
Central African Republic,CAF,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,37.2024025511537
Central African Republic,CAF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Central African Republic,CAF,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,..
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.8656768798828
Chad,TCD,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Chad,TCD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.40748835
Chad,TCD,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Chad,TCD,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,..
Chad,TCD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,51.1953778058648
Chad,TCD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Chad,TCD,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,..
Channel Islands,CHI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Channel Islands,CHI,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Channel Islands,CHI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Channel Islands,CHI,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Channel Islands,CHI,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,..
Channel Islands,CHI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..
Channel Islands,CHI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Channel Islands,CHI,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,..
Chile,CHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Chile,CHL,Compensation of employees (% of expense),GC.XPN.COMP.ZS,20.100230741603
Chile,CHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.75300503
Chile,CHL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,63.2700004577637
Chile,CHL,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,13.2004511036037
Chile,CHL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100
Chile,CHL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.334960013628006
Chile,CHL,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,45.671591316406
Colombia,COL,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7217559814453
Colombia,COL,Compensation of employees (% of expense),GC.XPN.COMP.ZS,10.6721346459045
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.99294186
Colombia,COL,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,53.1599998474121
Colombia,COL,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,25.7272928789315
Colombia,COL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,97.0410236613368
Colombia,COL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.289609998464584
Colombia,COL,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,20.6888154623076
Comoros,COM,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.6353454589844
Comoros,COM,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Comoros,COM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.34622765
Comoros,COM,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Comoros,COM,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,8.48936795474483
Comoros,COM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..
Comoros,COM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Comoros,COM,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,7.64090316612865
"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,20.0737800598145
"Congo, Dem. Rep.",COD,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
"Congo, Dem. Rep.",COD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.05092573
"Congo, Dem. Rep.",COD,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
"Congo, Dem. Rep.",COD,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,23.4956673693379
"Congo, Dem. Rep.",COD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,35.5002372686537
"Congo, Dem. Rep.",COD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
"Congo, Dem. Rep.",COD,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,16.394698111066
"Congo, Rep.",COG,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.6791305541992
"Congo, Rep.",COG,Compensation of employees (% of expense),GC.XPN.COMP.ZS,28.5726176426383
"Congo, Rep.",COG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.46762228
"Congo, Rep.",COG,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
"Congo, Rep.",COG,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,3.69797338909015
"Congo, Rep.",COG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,73.7845109785203
"Congo, Rep.",COG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
"Congo, Rep.",COG,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,32.3141998441616
Costa Rica,CRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9
Costa Rica,CRI,Compensation of employees (% of expense),GC.XPN.COMP.ZS,38.5025845779051
Costa Rica,CRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.855371
Costa Rica,CRI,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,38.6699981689453
Costa Rica,CRI,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,15.078337914822
Costa Rica,CRI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.8105365712776
Costa Rica,CRI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.330020010471344
Costa Rica,CRI,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,6.33116071303093
Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,69.8783264160156
Cote d'Ivoire,CIV,Compensation of employees (% of expense),GC.XPN.COMP.ZS,28.722827229502
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.72245775
Cote d'Ivoire,CIV,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Cote d'Ivoire,CIV,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,5.06027636324293
Cote d'Ivoire,CIV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,72.6253447367345
Cote d'Ivoire,CIV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Cote d'Ivoire,CIV,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,40.9454512260374
Croatia,HRV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Croatia,HRV,Compensation of employees (% of expense),GC.XPN.COMP.ZS,15.4333119516564
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.76502275
Croatia,HRV,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Croatia,HRV,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,8.58669206347248
Croatia,HRV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..
Croatia,HRV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.24260997772217
Croatia,HRV,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,9.39045864534165
Cuba,CUB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9326400756836
Cuba,CUB,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.48644733
Cuba,CUB,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Cuba,CUB,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,..
Cuba,CUB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,94.2662790670481
Cuba,CUB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.518379986286163
Cuba,CUB,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,..
Curacao,CUW,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Curacao,CUW,Compensation of employees (% of expense),GC.XPN.COMP.ZS,..
Curacao,CUW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Curacao,CUW,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,51.0097389221191
Curacao,CUW,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,7.8568050172961
Curacao,CUW,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..
Curacao,CUW,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Curacao,CUW,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,6.5955464570962
Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Cyprus,CYP,Compensation of employees (% of expense),GC.XPN.COMP.ZS,28.853208290908
Cyprus,CYP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.0934782
Cyprus,CYP,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,74.4701614379883
Cyprus,CYP,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,31.5185915950897
Cyprus,CYP,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.7651721581168
Cyprus,CYP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.843869984149933
Cyprus,CYP,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,21.7665814279271
Czechia,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Czechia,CZE,Compensation of employees (% of expense),GC.XPN.COMP.ZS,12.6721460471247
Czechia,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.24007225
Czechia,CZE,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,..
Czechia,CZE,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,6.03289599818759
Czechia,CZE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.8805882608907
Czechia,CZE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.98599004745483
Czechia,CZE,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,24.5836509592179
Denmark,DNK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Denmark,DNK,Compensation of employees (% of expense),GC.XPN.COMP.ZS,10.6058437996622
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.52817535
Denmark,DNK,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,79.3219375610352
Denmark,DNK,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,1.51701604082521
